WP, 22, 2018082312, 03, HWRF, 036, 425N, 1344E,  48,  991, XX,  34, NEQ, 0171, 0104, 0093, 0037,  -99,  -99,  53,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     348,     176,    -779, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 039, 429N, 1353E,  44,  993, XX,  34, NEQ, 0161, 0102, 0081, 0047, 1001,   60, 125,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     406,     -90,    -861, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 042, 434N, 1363E,  40,  993, XX,  34, NEQ, 0128, 0099, 0096, 0067,  -99,  -99,  86,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     440,    -169,    -908, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 045, 438N, 1373E,  43,  994, XX,  34, NEQ, 0000, 0136, 0000, 0070,  -99,  -99, 134,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     446,    -210,   -1010, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 048, 443N, 1384E,  45,  995, XX,  34, NEQ, 0000, 0123, 0000, 0000, 1003,   77, 121,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     450,    -541,   -1146, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 051, 449N, 1395E,  40,  995, XX,  34, NEQ, 0107, 0139, 0058, 0085,  -99,  -99, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     440,    -504,   -1338, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 054, 453N, 1401E,  37,  994, XX,  34, NEQ, 0066, 0156, 0161, 0068,  -99,  -99,  51,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     444,    -380,   -1682, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 057, 455N, 1407E,  36,  995, XX,  34, NEQ, 0000, 0146, 0039, 0044,  -99,  -99, 145,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     487,    -523,   -2023, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 060, 456N, 1415E,  41,  997, XX,  34, NEQ, 0000, 0171, 0000, 0000,  -99,  -99, 133,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     512,    -775,   -2341, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 063, 458N, 1426E,  43,  997, XX,  34, NEQ, 0000, 0177, 0000, 0000,  -99,  -99, 130,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     546,    -924,   -2189, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 066, 458N, 1437E,  43,  997, XX,  34, NEQ, 0000, 0000, 0151, 0000,  -99,  -99, 133,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     562,   -1084,   -2324, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 069, 456N, 1448E,  43,  997, XX,  34, NEQ, 0000, 0096, 0162, 0000,  -99,  -99,  93,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     554,   -1222,   -2520, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 072, 454N, 1457E,  47,  998, XX,  34, NEQ, 0000, 0000, 0163, 0000,  -99,  -99,  78,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     529,   -1646,   -2964, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 075, 450N, 1468E,  41,  999, XX,  34, NEQ, 0000, 0000, 0091, 0000,  -99,  -99,  85,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     511,   -1797,   -3553, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 078, 444N, 1479E,  35, 1000, XX,  34, NEQ, 0000, 0000, 0066, 0000,  -99,  -99,  66,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     465,   -2335,   -3737, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 081, 439N, 1498E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 130,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     609,   -2675,   -3889, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 084, 441N, 1527E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     761,   -2666,   -4397, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 087, 448N, 1558E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0038,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     827,   -1283,   -4689, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 090, 444N, 1564E,  39,  995, XX,  34, NEQ, 0032, 0000, 0080, 0076,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     428,    -899,   -4622, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 093, 438N, 1580E,  38,  994, XX,  34, NEQ, 0210, 0000, 0132, 0104,  -99,  -99,  81,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     506,    -720,   -4437, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 096, 441N, 1605E,  38,  990, XX,  34, NEQ, 0325, 0326, 0222, 0114,  -99,  -99,  57,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     767,     129,   -4290, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 099, 448N, 1628E,  43,  983, XX,  34, NEQ, 0326, 0356, 0167, 0100,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     773,     565,   -3692, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 102, 447N, 1635E,  50,  979, XX,  34, NEQ, 0356, 0000, 0112, 0130,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     429,     545,   -2960, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 102, 447N, 1635E,  50,  979, XX,  50, NEQ, 0000, 0000, 0000, 0042,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     429,     545,   -2960, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 105, 447N, 1645E,  51,  978, XX,  34, NEQ, 0254, 0115, 0125, 0162,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     389,     123,   -2466, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 105, 447N, 1645E,  51,  978, XX,  50, NEQ, 0000, 0000, 0044, 0052,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     389,     123,   -2466, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 108, 446N, 1661E,  47,  978, XX,  34, NEQ, 0333, 0298, 0157, 0185,  -99,  -99,  68,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     368,    -273,   -2246, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 111, 453N, 1678E,  43,  979, XX,  34, NEQ, 0296, 0276, 0185, 0188,  -99,  -99, 104,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     488,    -689,   -2084, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 114, 461N, 1690E,  41,  980, XX,  34, NEQ, 0242, 0235, 0207, 0164,  -99,  -99, 119,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     463,    -502,   -1920, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 117, 470N, 1700E,  38,  981, XX,  34, NEQ, 0246, 0231, 0200, 0148,  -99,  -99, 122,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     429,    -465,   -1885, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 120, 481N, 1707E,  41,  982, XX,  34, NEQ, 0208, 0205, 0199, 0000,  -99,  -99, 114,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     392,    -645,   -1693, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 123, 493N, 1708E,  41,  983, XX,  34, NEQ, 0196, 0225, 0180, 0000,  -99,  -99, 130,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     346,    -240,   -1805, N, 10, DT, -999
WP, 22, 2018082312, 03, HWRF, 126, 502N, 1708E,  39,  982, XX,  34, NEQ, 0205, 0235, 0150, 0000,  -99,  -99, 162,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     419,     158,   -2065, N, 10, DT, -999
WP, 22, 2018082312, 03,  UKM,   0, 344N, 1263E,  51,  971, TS,  34, NEQ,   53,   75,   72,   89,     ,     ,  32,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,   6, 355N, 1271E,  39,  979, TS,  34, NEQ,  251,  110,  100,    0,     ,     ,  61,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  12, 372N, 1293E,  43,  984, TS,  34, NEQ,  144,  130,  138,  153,     ,     ,  84,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  18, 387N, 1310E,  45,  983, TS,  34, NEQ,  196,  131,  105,  110,     ,     ,  52,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  24, 402N, 1329E,  46,  986, TS,  34, NEQ,  141,  113,   54,   73,     ,     ,  50,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  30, 417N, 1355E,  45,  986, TS,  34, NEQ,  148,  107,   72,   69,     ,     ,  49,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  36, 429N, 1385E,  47,  988, TS,  34, NEQ,  184,   81,   80,  130,     ,     , 140,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  42, 439N, 1400E,  40,  990, TS,  34, NEQ,  111,  145,  130,  117,     ,     , 132,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  48, 435N, 1441E,  36,  994, TS,  34, NEQ,    0,  104,  142,    0,     ,     , 149,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  54, 436N, 1469E,  35,  994, TS,  34, NEQ,    0,    0,  202,    0,     ,     , 194,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  60, 435N, 1493E,  31,  995, TD,   0,    ,    0,    0,    0,    0,     ,     , 246,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  66, 433N, 1519E,  30,  993, TD,   0,    ,    0,    0,    0,    0,     ,     , 194,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  72, 436N, 1554E,  31,  992, TD,   0,    ,    0,    0,    0,    0,     ,     ,  65,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  78, 438N, 1576E,  36,  989, TS,  34, NEQ,  189,    0,    0,    0,     ,     , 211,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  84, 442N, 1606E,  40,  986, TS,  34, NEQ,  131,    0,   86,   51,     ,     ,  50,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  90, 453N, 1636E,  41,  981, TS,  34, NEQ,  123,  281,  193,   77,     ,     ,  40,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM,  96, 466N, 1653E,  43,  977, TS,  34, NEQ,  135,  204,  175,   95,     ,     , 107,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM, 102, 467N, 1671E,  46,  973, TS,  34, NEQ,  216,  141,  151,  188,     ,     ,  62,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM, 108, 485N, 1687E,  49,  968, TS,  34, NEQ,  225,  166,  156,  210,     ,     , 113,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM, 114, 501N, 1704E,  49,  966, TS,  34, NEQ,  217,  119,  112,  187,     ,     , 160,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM, 120, 517N, 1723E,  43,  969, TS,  34, NEQ,  150,  134,  148,    0,     ,     , 175,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 03,  UKM, 126, 539N, 1742E,  38,  971, TS,  34, NEQ,  223,  191,  199,  284,     ,     , 141,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018082312, 99, CHIP,   0, 347N, 1263E,  53,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,   6, 359N, 1274E,  45,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  12, 372N, 1286E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  18, 387N, 1303E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  24, 403N, 1320E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  30, 415N, 1340E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  36, 427N, 1361E,  36,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  42, 436N, 1382E,  36,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHIP,  48, 445N, 1403E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,   0, 347N, 1263E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,   6, 359N, 1274E,  49,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  12, 372N, 1286E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  18, 387N, 1303E,  40,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  24, 403N, 1320E,  38,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  30, 415N, 1340E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  36, 427N, 1361E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  42, 436N, 1382E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP2,  48, 445N, 1403E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,   0, 347N, 1263E,  49,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,   6, 359N, 1274E,  42,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  12, 372N, 1286E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  18, 387N, 1303E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  24, 403N, 1320E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  30, 415N, 1340E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  36, 427N, 1361E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  42, 436N, 1382E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP3,  48, 445N, 1403E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,   0, 347N, 1263E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,   6, 359N, 1274E,  47,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  12, 372N, 1286E,  42,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  18, 387N, 1303E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  24, 403N, 1320E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  30, 415N, 1340E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  36, 427N, 1361E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  42, 436N, 1382E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP4,  48, 445N, 1403E,  36,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,   0, 347N, 1263E,  50,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,   6, 359N, 1274E,  42,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  12, 372N, 1286E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  18, 387N, 1303E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  24, 403N, 1320E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  30, 415N, 1340E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  36, 427N, 1361E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  42, 436N, 1382E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP5,  48, 445N, 1403E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,   0, 347N, 1263E,  51,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,   6, 359N, 1274E,  45,  994,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  12, 372N, 1286E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  18, 387N, 1303E,  38,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  24, 403N, 1320E,  38,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  30, 415N, 1340E,  39,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  36, 427N, 1361E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  42, 436N, 1382E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP6,  48, 445N, 1403E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,   0, 347N, 1263E,  50,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,   6, 359N, 1274E,  43,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  12, 372N, 1286E,  39,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  18, 387N, 1303E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  24, 403N, 1320E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  30, 415N, 1340E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  36, 427N, 1361E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  42, 436N, 1382E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082312, 99, CHP7,  48, 445N, 1403E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082318, 01, CARQ, -24, 326N, 1257E,  80,  960, XX,  34, NEQ,  135,  135,  105,  120, 1001,  215,  35,   0,   0,   W,   0,   X, 325,   9,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ, -18, 331N, 1251E,  65,  970, XX,  34, NEQ,  145,  130,  105,  125,  999,  185,  30,   0,   0,   W,   0,   X, 325,   8,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ, -12, 336N, 1255E,  60,  971, XX,  34, NEQ,  150,  135,  110,  125, 1000,  200,  45,   0,   0,   W,   0,   X, 340,   7,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ,  -6, 346N, 1262E,  55,  975, XX,  34, NEQ,  135,  120,  105,  110, 1000,  200,  45,   0,   0,   W,   0,   X,  10,   7,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ,   0, 357N, 1271E,  45,  978, XX,  34, NEQ,  120,  105,  100,  100,  996,  190,  45,   0,   0,   W,   0,   X,  30,  10,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ,   0, 357N, 1271E,  45,  978, XX,  50, NEQ,    0,    0,    0,    0,  996,  190,  45,   0,   0,   W,   0,   X,  30,  10,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 01, CARQ,   0, 357N, 1271E,  45,  978, XX,  64, NEQ,    0,    0,    0,    0,  996,  190,  45,   0,   0,   W,   0,   X,  30,  10,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082318, 03, CTCX, 000, 357N, 1271E,  45,  980, XX,  34, NEQ, 0236, 0133, 0102, 0000,    0,    0, 050
WP, 22, 2018082318, 03, CTCX, 006, 373N, 1282E,  37,  985, XX,  34, NEQ, 0198, 0205, 0000, 0161,    0,    0, 105
WP, 22, 2018082318, 03, CTCX, 012, 386N, 1301E,  48,  986, XX,  34, NEQ, 0269, 0192, 0181, 0129,    0,    0, 052
WP, 22, 2018082318, 03, CTCX, 018, 403N, 1316E,  48,  988, XX,  34, NEQ, 0214, 0198, 0104, 0104,    0,    0, 048
WP, 22, 2018082318, 03, CTCX, 024, 413N, 1327E,  52,  988, XX,  34, NEQ, 0239, 0143, 0083, 0080,    0,    0, 088
WP, 22, 2018082318, 03, CTCX, 024, 413N, 1327E,  52,  988, XX,  50, NEQ, 0096, 0000, 0000, 0000,    0,    0, 088
WP, 22, 2018082318, 03, CTCX, 030, 421N, 1347E,  47,  993, XX,  34, NEQ, 0223, 0137, 0114, 0066,    0,    0, 076
WP, 22, 2018082318, 03, CTCX, 036, 426N, 1374E,  41,  995, XX,  34, NEQ, 0169, 0092, 0101, 0169,    0,    0, 098
WP, 22, 2018082318, 03, CTCX, 042, 441N, 1390E,   0,  997, XX,  34, NEQ, 0000, 0068, 0000, 0099,    0,    0, ***
WP, 22, 2018082318, 03, CTCX, 048, 453N, 1409E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 22, 2018082318, 03, HWRF, 000, 357N, 1271E,  56,  978, XX,  34, NEQ, 0459, 0208, 0148, 0105,  -99,  -99,  71,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
