/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-04_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-05_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-06_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/init.nc,NMMM0013,34173141136,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/uni.2018022400.misc.tar.gz,NMMM0013,305064,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/uni.2018022400.soundings.tar.gz,NMMM0013,993781,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_00.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_03.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_06.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_09.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_12.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_15.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_18.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-05_21.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-06_00.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
/WRFRT/MPASRT/2018/uni/2018040500/diag.2018-04-06_03.00.00.nc,NMMM0013,796933216,2018-04-06,2018-04-06
